PAD,GPIOX_13,0x200c bit[13],0x200d bit[13],0x200e bit[13],UART_RX_A REG4[12],,TSout_D1 REG3[12],,
PAD,GPIOX_14,0x200c bit[14],0x200d bit[14],0x200e bit[14],UART_CTS_A REG4[11],,TSout_D2 REG3[12],,
PAD,GPIOX_15,0x200c bit[15],0x200d bit[15],0x200e bit[15],UART_RTS_A REG4[10],,TSout_D3 REG3[12],,
PAD,GPIOX_16,0x200c bit[16],0x200d bit[16],0x200e bit[16],UART_TX_B REG4[9],,TSout_D4 REG3[12],ISO7816_DET REG4[21],I2C_SDA_D REG4[5],
PAD,GPIOX_17,0x200c bit[17],0x200d bit[17],0x200e bit[17],UART_RX_B REG4[8],,TSout_D5 REG3[12],ISO7816_RESET REG4[20],I2C_SCK_D REG4[4],
PAD,GPIOX_18,0x200c bit[18],0x200d bit[18],0x200e bit[18],UART_CTS_B REG4[7],,TSout_D6 REG3[12],ISO7816_CLK REG4[19],
PAD,GPIOX_19,0x200c bit[19],0x200d bit[19],0x200e bit[19],UART_RTS_B REG4[6],,TSout_D7 REG3[12],ISO7816_DATA REG4[18],
PAD,GPIOX_20,0x200c bit[20],0x200d bit[20],0x200e bit[20],,,,,
PAD,GPIOX_21,0x200c bit[21],0x200d bit[21],0x200e bit[21],,,,,
PAD,GPIOY_0,0x200f bit[0],0x2010 bit[0],0x2011 bit[0],UART_TX_C REG1[19],I2S_OUT_45 REG1[10],TSin_D_VALID_A REG3[2],DVP_HS REG9[9],I2C_SDA_C REG1[15],
PAD,GPIOY_1,0x200f bit[1],0x2010 bit[1],0x2011 bit[1],UART_RX_C REG1[18],I2S_OUT_23 REG1[19],TSin_SOP_A REG3[1],DVP_VS REG9[8],I2C_SCK_C REG1[14],
PAD,GPIOY_2,0x200f bit[2],0x2010 bit[2],0x2011 bit[2],UART_CTS_C REG1[17],SPDIF_IN REG1[8],TSout_CLK REG3[18],,
PAD,GPIOY_3,0x200f bit[3],0x2010 bit[3],0x2011 bit[3],UART_RTS_C REG1[16],SPDIF_OUT REG1[7],,,
PAD,GPIOY_4,0x200f bit[4],0x2010 bit[4],0x2011 bit[4],PCM_OUT_B REG4[25],I2S_OUT_01 REG1[6],TSin_FAIL_A REG3[3],,
PAD,GPIOY_5,0x200f bit[5],0x2010 bit[5],0x2011 bit[5],PCM_IN_B REG4[24],I2S_IN_01 REG1[5],TSout_SOP REG3[15],DVP_D5 REG9[7],
PAD,GPIOY_6,0x200f bit[6],0x2010 bit[6],0x2011 bit[6],PCM_FS_B REG4[23],I2S_LR_CLK_IN REG1[3] I2S_LR_CLK_OUT REG1[4],TSout_D_VALID REG3[16],DVP_D6 REG9[6],
PAD,GPIOY_7,0x200f bit[7],0x2010 bit[7],0x2011 bit[7],PCM_CLK_B REG4[22],I2S_AO_CLK_IN REG1[1] I2S_AO_CLK_OUT REG1[2],TSout_FAIL REG3[17],DVP_D7 REG9[5],
PAD,GPIOY_8,0x200f bit[8],0x2010 bit[8],0x2011 bit[8],I2S_AM_CLK REG1[0],,TSin_CLK_A REG3[0],DVP_CLK REG9[4],
PAD,GPIOY_9,0x200f bit[9],0x2010 bit[9],0x2011 bit[9],TSin_D0_A REG3[4],I2S_OUT_78 REG1[11],,DVP_D0 REG9[3],
PAD,GPIOY_10,0x200f bit[10],0x2010 bit[10],0x2011 bit[10],TSin_D1_A REG3[5],,,DVP_D1 REG9[3],
PAD,GPIOY_11,0x200f bit[11],0x2010 bit[11],0x2011 bit[11],TSin_D2_A REG3[5],,,DVP_D2 REG9[3],
PAD,GPIOY_12,0x200f bit[12],0x2010 bit[12],0x2011 bit[12],TSin_D3_A REG3[5],,,DVP_D3 REG9[3],
PAD,GPIOY_13,0x200f bit[13],0x2010 bit[13],0x2011 bit[13],TSin_D4_A REG3[5],,,DVP_D4 REG9[3],
PAD,GPIOY_14,0x200f bit[14],0x2010 bit[14],0x2011 bit[14],TSin_D5_A REG3[5],,,DVP_D5 REG9[2],
PAD,GPIOY_15,0x200f bit[15],0x2010 bit[15],0x2011 bit[15],TSin_D6_A REG3[5],,,DVP_D6 REG9[1],
PAD,GPIOY_16,0x200f bit[16],0x2010 bit[16],0x2011 bit[16],TSin_D7_A REG3[5],,PWM_VS REG7[29],DVP_D7 REG9[0],PWM_A REG9[14],
PAD,GPIODV_0,0x2013 bit[0],0x2014 bit[0],0x2015 bit[0],LCD_R0 REG0[1],TCON_OEV REG8[27],DVIN_R0 REG0[6],ENC_0 REG7[0],
PAD,GPIODV_1,0x2013 bit[1],0x2014 bit[1],0x2015 bit[1],LCD_R1 REG0[1],,DVIN_R1 REG0[6],ENC_1 REG7[1],
PAD,GPIODV_2,0x2013 bit[2],0x2014 bit[2],0x2015 bit[2],LCD_R2 REG0[0],,DVIN_R2 REG0[6],ENC_2 REG7[2],
PAD,GPIODV_3,0x2013 bit[3],0x2014 bit[3],0x2015 bit[3],LCD_R3 REG0[0],,DVIN_R3 REG0[6],ENC_3 REG7[3],
PAD,GPIODV_4,0x2013 bit[4],0x2014 bit[4],0x2015 bit[4],LCD_R4 REG0[0],,DVIN_R4 REG0[6],ENC_4 REG7[4],
PAD,GPIODV_5,0x2013 bit[5],0x2014 bit[5],0x2015 bit[5],LCD_R5 REG0[0],,DVIN_R5 REG0[6],ENC_5 REG7[5],
PAD,GPIODV_6,0x2013 bit[6],0x2014 bit[6],0x2015 bit[6],LCD_R6 REG0[0],,RVIN_R6 REG0[6],ENC_6 REG7[6],
PAD,GPIODV_7,0x2013 bit[7],0x2014 bit[7],0x2015 bit[7],LCD_R7 REG0[0],,DVIN_R7 REG0[6],ENC_7 REG7[7],
PAD,GPIODV_8,0x2013 bit[8],0x2014 bit[8],0x2015 bit[8],LCD_G0 REG0[3],TCON_VCOM REG8[26],DVIN_G0 REG0[6],ENC_8 REG7[8],
PAD,GPIODV_9,0x2013 bit[9],0x2014 bit[9],0x2015 bit[9],LCD_G1 REG0[3],PWM_VS REG7[28],DVIN_G1 REG0[6],ENC_9 REG7[9],PWM_C REG3[24],
PAD,GPIODV_10,0x2013 bit[10],0x2014 bit[10],0x2015 bit[10],LCD_G2 REG0[2],,DVIN_G2 REG0[6],ENC_10 REG7[10],
PAD,GPIODV_11,0x2013 bit[11],0x2014 bit[11],0x2015 bit[11],LCD_G3 REG0[2],,DVIN_G3 REG0[6],ENC_11 REG7[11],
PAD,GPIODV_12,0x2013 bit[12],0x2014 bit[12],0x2015 bit[12],LCD_G4 REG0[2],,DVIN_G4 REG0[6],ENC_12 REG7[12],
PAD,GPIODV_13,0x2013 bit[13],0x2014 bit[13],0x2015 bit[13],LCD_G5 REG0[2],,DVIN_G5 REG0[6],ENC_13 REG7[13],
PAD,GPIODV_14,0x2013 bit[14],0x2014 bit[14],0x2015 bit[14],LCD_G6 REG0[2],,DVIN_G6 REG0[6],END_14 REG7[14],
PAD,GPIODV_15,0x2013 bit[15],0x2014 bit[15],0x2015 bit[15],LCD_G7 REG0[2],,DVIN_G7 REG0[6],ENC_15 REG7[15],
PAD,GPIODV_16,0x2013 bit[16],0x2014 bit[16],0x2015 bit[16],LCD_B0 REG0[5],TCON_CPV REG8[25],DVIN_B0 REG0[6],ENC_16 REG7[16],
PAD,GPIODV_17,0x2013 bit[17],0x2014 bit[17],0x2015 bit[17],LCD_B1 REG0[5],,DVIN_B1 REG0[6],ENC_17 REG7[17],
PAD,GPIODV_18,0x2013 bit[18],0x2014 bit[18],0x2015 bit[18],LCD_B2 REG0[4],,DVIN_B2 REG0[6],,
PAD,GPIODV_19,0x2013 bit[19],0x2014 bit[19],0x2015 bit[19],LCD_B3 REG0[4],,DVIN_B3 REG0[6],,
PAD,GPIODV_20,0x2013 bit[20],0x2014 bit[20],0x2015 bit[20],LCD_B4 REG0[4],,DVIN_B4 REG0[6],,
PAD,GPIODV_21,0x2013 bit[21],0x2014 bit[21],0x2015 bit[21],LCD_B5 REG0[4],,DVIN_B5 REG0[6],,
PAD,GPIODV_22,0x2013 bit[22],0x2014 bit[22],0x2015 bit[22],LCD_B6 REG0[4],,DVIN_B6 REG0[6],,
PAD,GPIODV_23,0x2013 bit[23],0x2014 bit[23],0x2015 bit[23],LCD_B7 REG0[4],,DVIN_B7 REG0[6],,
PAD,GPIODV_24,0x2013 bit[24],0x2014 bit[24],0x2015 bit[24],LCD_VS REG0[19],TCON_STV1 REG8[24],DVIN_VS REG0[9],UART_TX_B REG6[23],VGA_VS REG0[21],
PAD,GPIODV_25,0x2013 bit[25],0x2014 bit[25],0x2015 bit[25],LCD_HS REG0[18],TCON_STH1 REG8[23],DVIN_HS REG0[8],UART_RX_B REG6[22],VGA_HS REG0[20],
PAD,GPIODV_26,0x2013 bit[26],0x2014 bit[26],0x2015 bit[26],,TCON_CPH1 REG8[22] TCON_CPH2 REG8[21] TCON_CPH3 REG8[20],DVIN_CLK REG0[7],UART_CTS_B REG6[21],
PAD,GPIODV_27,0x2013 bit[27],0x2014 bit[27],0x2015 bit[27],TCON_VCOM REG8[19],TCON_OEH REG8[28],DVIN_DE REG0[10],UART_RTS_B REG6[20],
PAD,GPIODV_28,0x2013 bit[28],0x2014 bit[28],0x2015 bit[28],PWM_D REG3[26],PWM_VS REG7[27],,,
PAD,GPIODV_29,0x2013 bit[29],0x2014 bit[29],0x2015 bit[29],PWM_C REG3[25],PWM_VS REG7[26],,,
PAD,CARD_0,0x200c bit[22],0x200d bit[22],0x200e bit[22],SD_D1_B REG2[14],SDXC_D1_B REG2[6],,,
PAD,CARD_1,0x200c bit[23],0x200d bit[23],0x200e bit[23],SD_D0_B REG2[15],SDXC_D0_B REG2[7],,,
PAD,CARD_2,0x200c bit[24],0x200d bit[24],0x200e bit[24],SD_CLK_B REG2[11],SDXC_CLK_B REG2[5],,,
PAD,CARD_3,0x200c bit[25],0x200d bit[25],0x200e bit[25],SD_CMD_B REG2[10],SDXC_CMD_B REG2[4],,,
PAD,CARD_4,0x200c bit[26],0x200d bit[26],0x200e bit[26],SD_D3_B REG2[12],SDXC_D3_B REG2[6],,UART_TX_AO_A REG8[10],
PAD,CARD_5,0x200c bit[27],0x200d bit[27],0x200e bit[27],SD_D2_B REG2[13],SDXC_D2_B REG2[6],,UART_RX_AO_A REG8[9],
PAD,CARD_6,0x200c bit[28],0x200d bit[28],0x200e bit[28],,,,,
PAD,BOOT_0,0x2015 bit[0],0x2016 bit[0],0x2017 bit[0],NAND_IO_0 REG2[26],SDXC_D0_C REG4[30],SD_D0_C REG6[29],,
PAD,BOOT_1,0x2015 bit[1],0x2016 bit[1],0x2017 bit[1],NAND_IO_1 REG2[26],SDXC_D1_C REG4[29],SD_D1_C REG6[28],,
PAD,BOOT_2,0x2015 bit[2],0x2016 bit[2],0x2017 bit[2],NAND_IO_2 REG2[26],SDXC_D2_C REG4[29],SD_D2_C REG6[27],,
PAD,BOOT_3,0x2015 bit[3],0x2016 bit[3],0x2017 bit[3],NAND_IO_3 REG2[26],SDXC_D3_C REG4[29],SD_D3_C REG6[26],,
PAD,BOOT_4,0x2015 bit[4],0x2016 bit[4],0x2017 bit[4],NAND_IO_4 REG2[26],SDXC_D4_C REG4[28],,,
PAD,BOOT_5,0x2015 bit[5],0x2016 bit[5],0x2017 bit[5],NAND_IO_5 REG2[26],SDXC_D5_C REG4[28],,,
PAD,BOOT_6,0x2015 bit[6],0x2016 bit[6],0x2017 bit[6],NAND_IO_6 REG2[26],SDXC_D6_C REG4[28],,,
PAD,BOOT_7,0x2015 bit[7],0x2016 bit[7],0x2017 bit[7],NAND_IO_7 REG2[26],SDXC_D7_C REG4[28],,,
PAD,BOOT_8,0x2015 bit[8],0x2016 bit[8],0x2017 bit[8],NAND_IO_CE0 REG2[25],,,,
PAD,BOOT_9,0x2015 bit[9],0x2016 bit[9],0x2017 bit[9],NAND_IO_CE1 REG2[24],,,,
PAD,BOOT_10,0x2015 bit[10],0x2016 bit[10],0x2017 bit[10],NAND_IO_RB0 REG2[17],,,,
PAD,BOOT_11,0x2015 bit[11],0x2016 bit[11],0x2017 bit[11],NAND_ALE REG2[21],NOR_D REG5[1],,,
PAD,BOOT_12,0x2015 bit[12],0x2016 bit[12],0x2017 bit[12],NAND_CLE REG2[20],NOR_Q REG5[3],,,
PAD,BOOT_13,0x2015 bit[13],0x2016 bit[13],0x2017 bit[13],NAND_WEN_CLK REG2[19],NOR_C REG5[2],,,
PAD,BOOT_14,0x2015 bit[14],0x2016 bit[14],0x2017 bit[14],NAND_REN_CLK REG2[18],,,,
PAD,BOOT_15,0x2015 bit[15],0x2016 bit[15],0x2017 bit[15],NAND_DQS REG2[27],,,,
PAD,BOOT_16,0x2015 bit[16],0x2016 bit[16],0x2017 bit[16],NAND_CE2 REG2[23],SDXC_CMD_C REG4[27],SD_CMD_C REG6[25],,
PAD,BOOT_17,0x2015 bit[17],0x2016 bit[17],0x2017 bit[17],NAND_CE3 REG2[22],SDXC_CLK_C REG4[26],SD_CLK_C REG6[24],,
PAD,BOOT_18,0x2015 bit[18],0x2016 bit[18],0x2017 bit[18],,NOR_CS REG5[0],,,
PAD,GPIOH_0,0x2015 bit[19],0x2016 bit[19],0x2017 bit[19],HDMI_HPD REG1[26],,,,
PAD,GPIOH_1,0x2015 bit[20],0x2016 bit[20],0x2017 bit[20],HDMI_SDA REG1[25],,,,
PAD,GPIOH_2,0x2015 bit[21],0x2016 bit[21],0x2017 bit[21],HDMI_SCL REG1[24],,,,
PAD,GPIOH_3,0x2015 bit[22],0x2016 bit[22],0x2017 bit[22],HDMI_CEC REG1[23],SPI_SS0 REG9[13],,,
PAD,GPIOH_4,0x2015 bit[23],0x2016 bit[23],0x2017 bit[23],,SPI_MISO REG9[12],,,
PAD,GPIOH_5,0x2015 bit[24],0x2016 bit[24],0x2017 bit[24],,SPI_MOSI REG9[11],,,
PAD,GPIOH_6,0x2015 bit[25],0x2016 bit[25],0x2017 bit[25],,SPI_SCLK REG9[10],,,
PAD,GPIOH_7,0x2015 bit[26],0x2016 bit[26],0x2017 bit[26],I2C_SDA_D REG4[3],,,,
PAD,GPIOH_8,0x2015 bit[27],0x2016 bit[27],0x2017 bit[27],I2C_SCL_D REG4[2],,,,
PAD,GPIOH_9,0x2015 bit[28],0x2016 bit[28],0x2017 bit[28],CLK_24M_OUT REG4[1] CLK_12M_OUT REG4[1],,,,
PAD,GPIOZ_0,0x200f bit[17],0x2010 bit[17],0x2011 bit[17],I2C_SDA_A REG5[31],PWM_A REG9[16],isp_led_en1 REG9[18],PWM_VS REG7[25],
PAD,GPIOZ_1,0x200f bit[18],0x2010 bit[18],0x2011 bit[18],I2C_SCK_A REG5[30],PWM_B REG9[15],,PWM_VS REG7[24],
PAD,GPIOZ_2,0x200f bit[19],0x2010 bit[19],0x2011 bit[19],I2C_SDA_B REG5[27],,,,
PAD,GPIOZ_3,0x200f bit[20],0x2010 bit[20],0x2011 bit[20],I2C_SCK_B REG5[26],,,,
PAD,GPIOZ_4,0x200f bit[21],0x2010 bit[21],0x2011 bit[21],I2C_SDA_C REG5[25],ETH_TX_CLK_50M REG6[15],,,
PAD,GPIOZ_5,0x200f bit[22],0x2010 bit[22],0x2011 bit[22],I2C_SCK_C REG5[24],ETH_TX_EN  REG6[14],,,
PAD,GPIOZ_6,0x200f bit[23],0x2010 bit[23],0x2011 bit[23],,ETH_TXD1 REG6[13],,CLK_24M_OUT REG3[21] CLK_12M_OUT REG3[21],
PAD,GPIOZ_7,0x200f bit[24],0x2010 bit[24],0x2011 bit[24],,ETH_TXD0 REG6[12],PWM_VS REG7[23],PWM_A REG2[0],
PAD,GPIOZ_8,0x200f bit[25],0x2010 bit[25],0x2011 bit[25],,ETH_RX_CLK_IN REG6[10] ETH_RX_CLK_OUT REG6[9],PWM_VS REG7[22],PWM_C REG2[1],
PAD,GPIOZ_9,0x200f bit[26],0x2010 bit[26],0x2011 bit[26],SPI_SS0 REG8[16],ETH_RX_DV REG6[11],I2C_SDA_A REG5[9],,
PAD,GPIOZ_10,0x200f bit[27],0x2010 bit[27],0x2011 bit[27],SPI_SS1 REG8[12],ETH_RXD1 REG6[8],I2C_SCK_A REG5[8],,
PAD,GPIOZ_11,0x200f bit[28],0x2010 bit[28],0x2011 bit[28],SPI_SCLK REG8[15],ETH_RXD0 REG6[7],I2C_SDA_A REG5[7],,
PAD,GPIOZ_12,0x200f bit[29],0x2010 bit[29],0x2011 bit[29],SPI_MOSI REG8[14],ETH_MDIO REG6[6],I2C_SCK_A REG5[6],,
PAD,GPIOZ_13,0x200f bit[30],0x2010 bit[30],0x2011 bit[30],SPI_MISO REG8[13],ETH_MDC REG6[5],,,
PAD,GPIOZ_14,0x200f bit[31],0x2010 bit[31],0x2011 bit[31],SPI_SS2 REG8[17],,isp_led_en2 REG9[17],,
PAD,GPIOAO_0,0xc8100024 bit[0],0xc8100026 bit[16],0xc8100028 bit[0],UART_TX_AO_A AO_REG[12],,UART_TX_AO_B AO_REG[26],,
PAD,GPIOAO_1,0xc8100024 bit[1],0xc8100026 bit[17],0xc8100028 bit[1],UART_RX_AO_A AO_REG[11],,UART_RX_AO_B AO_REG[25],,
PAD,GPIOAO_2,0xc8100024 bit[2],0xc8100026 bit[18],0xc8100028 bit[2],UART_CTS_AO_A AO_REG[10],,,,
PAD,GPIOAO_3,0xc8100024 bit[3],0xc8100026 bit[19],0xc8100028 bit[3],UART_RTS_AO_A AO_REG[9],,,,
PAD,GPIOAO_4,0xc8100024 bit[4],0xc8100026 bit[20],0xc8100028 bit[4],I2C_MST_SCK_AO AO_REG[6],I2C_SLAVE_SCK_AO AO_REG[2],UART_TX_AO_B AO_REG[24],,
PAD,GPIOAO_5,0xc8100024 bit[5],0xc8100026 bit[21],0xc8100028 bit[5],I2C_MST_SDA_AO AO_REG[5],I2C_SLAVE_SDA_AO AO_REG[1],UART_RX_AO_B AO_REG[23],,
PAD,GPIOAO_6,0xc8100024 bit[6],0xc8100026 bit[22],0xc8100028 bit[6],CLK_32K_INCLK_32K_OUT AO_REG[18],,,,
PAD,GPIOAO_7,0xc8100024 bit[7],0xc8100026 bit[23],0xc8100028 bit[7],REMOTE_INPUT AO_REG[0],,,,
PAD,GPIOAO_8,0xc8100024 bit[8],0xc8100026 bit[24],0xc8100028 bit[8],,I2S_AM_CLK_OUT AO_REG[30],,,
PAD,GPIOAO_9,0xc8100024 bit[9],0xc8100026 bit[25],0xc8100028 bit[9],,I2S_AO_CLK_OUT AO_REG[29],,,
PAD,GPIOAO_10,0xc8100024 bit[10],0xc8100026 bit[26],0xc8100028 bit[10],,I2S_LR_CLK_OUT AO_REG[28],,,
PAD,GPIOAO_11,0xc8100024 bit[11],0xc8100026 bit[27],0xc8100028 bit[11],,I2S_OUT_01 AO_REG[27],,,
PAD,GPIOAO_12,0xc8100024 bit[12],0xc8100026 bit[28],0xc8100028 bit[12],HDMI_CEC AO_REG[17],,,,
PAD,GPIOAO_13,0xc8100024 bit[13],0xc8100026 bit[29],0xc8100028 bit[13],REMOTE_OUTPUT AO_REG[31],,,,
PAD,GPOAO_14,0xc8100024 bit[14],0xc8100026 bit[30],0xc8100028 bit[14],PWM_F AO_REG[19],,,,
